-40.44598388671875,435850000
-39.501815795898437,435850625
-38.789306640625,435851250
-38.969352722167969,435851875
-39.150169372558594,435852500
-37.882942199707031,435853125
-39.511466979980469,435853750
-39.6641845703125,435854375
-39.879112243652344,435855000
-38.101669311523438,435855625
-38.134971618652344,435856250
-36.448036193847656,435856875
-37.101699829101562,435857500
-38.307296752929687,435858125
-40.521331787109375,435858750
-37.478141784667969,435859375
-39.476043701171875,435860000
-37.471916198730469,435860625
-37.257583618164062,435861250
-37.919723510742187,435861875
-39.435264587402344,435862500
-38.264984130859375,435863125
-37.528266906738281,435863750
-37.511764526367188,435864375
-38.74530029296875,435865000
-37.560600280761719,435865625
-38.483444213867188,435866250
-37.9150390625,435866875
-38.116897583007812,435867500
-36.7435302734375,435868125
-36.491096496582031,435868750
-38.780143737792969,435869375
-39.233383178710938,435870000
-37.373390197753906,435870625
-37.008064270019531,435871250
-38.619667053222656,435871875
-37.498939514160156,435872500
-37.939788818359375,435873125
-37.714111328125,435873750
-36.61700439453125,435874375
-37.072128295898438,435875000
-37.688888549804688,435875625
-37.436233520507813,435876250
-37.660972595214844,435876875
-38.282615661621094,435877500
-37.384620666503906,435878125
-37.512977600097656,435878750
-38.245437622070313,435879375
-38.710800170898437,435880000
-38.468040466308594,435880625
-37.630950927734375,435881250
-38.194915771484375,435881875
-39.126045227050781,435882500
-40.530792236328125,435883125
-40.101295471191406,435883750
-39.617874145507812,435884375
-39.634613037109375,435885000
-38.280693054199219,435885625
-40.612785339355469,435886250
-40.6251220703125,435886875
-39.079551696777344,435887500
-40.010444641113281,435888125
-39.871147155761719,435888750
-41.127082824707031,435889375
-38.228256225585938,435890000
-38.894569396972656,435890625
-39.923355102539063,435891250
-40.852821350097656,435891875
-39.278549194335938,435892500
-43.787117004394531,435893125
-41.443389892578125,435893750
-41.396446228027344,435894375
-43.169525146484375,435895000
-43.183265686035156,435895625
-42.897911071777344,435896250
-41.034255981445313,435896875
-39.389175415039063,435897500
-39.986495971679688,435898125
-41.874969482421875,435898750
-42.773918151855469,435899375
-42.455253601074219,435900000
-41.698486328125,435900625
-43.478324890136719,435901250
-43.092948913574219,435901875
-41.746910095214844,435902500
-40.709709167480469,435903125
-41.290977478027344,435903750
-43.562248229980469,435904375
-41.215827941894531,435905000
-42.457756042480469,435905625
-44.400077819824219,435906250
-42.537109375,435906875
-42.3671875,435907500
-41.500404357910156,435908125
-41.4796142578125,435908750
-43.178947448730469,435909375
-43.851318359375,435910000
-41.169113159179688,435910625
-41.463775634765625,435911250
-41.199867248535156,435911875
-40.878173828125,435912500
-40.937294006347656,435913125
-39.645622253417969,435913750
-40.002204895019531,435914375
-41.690483093261719,435915000
-40.863235473632812,435915625
-40.100135803222656,435916250
-39.981178283691406,435916875
-39.873649597167969,435917500
-42.499687194824219,435918125
-40.795539855957031,435918750
-42.74725341796875,435919375
-40.102531433105469,435920000
-37.928207397460937,435920625
-38.19219970703125,435921250
-41.034049987792969,435921875
-41.389961242675781,435922500
-41.366584777832031,435923125
-40.141769409179688,435923750
-39.014503479003906,435924375
-38.063636779785156,435925000
-40.386566162109375,435925625
-39.692024230957031,435926250
-37.435012817382812,435926875
-36.857711791992188,435927500
-38.329971313476563,435928125
-39.010581970214844,435928750
-38.873374938964844,435929375
-36.885444641113281,435930000
-35.330406188964844,435930625
-36.813003540039063,435931250
-36.8056640625,435931875
-38.769332885742188,435932500
-36.540504455566406,435933125
-38.236648559570313,435933750
-36.218162536621094,435934375
-37.283645629882813,435935000
-36.993270874023437,435935625
-35.664665222167969,435936250
-35.014068603515625,435936875
-38.114761352539063,435937500
-37.204086303710937,435938125
-35.21661376953125,435938750
-37.3782958984375,435939375
-38.195198059082031,435940000
-38.4349365234375,435940625
-36.735801696777344,435941250
-38.052490234375,435941875
-35.644058227539062,435942500
-37.507942199707031,435943125
-38.94354248046875,435943750
-38.732559204101563,435944375
-38.543006896972656,435945000
-38.148223876953125,435945625
-39.273017883300781,435946250
-38.728034973144531,435946875
-37.734817504882813,435947500
-38.769622802734375,435948125
-35.961540222167969,435948750
-37.237770080566406,435949375
-37.933219909667969,435950000
-35.567062377929687,435950625
-37.111679077148438,435951250
-35.9849853515625,435951875
-34.730613708496094,435952500
-34.598686218261719,435953125
-36.36163330078125,435953750
-35.64508056640625,435954375
-37.940444946289063,435955000
-38.156883239746094,435955625
-35.273216247558594,435956250
-34.537261962890625,435956875
-34.62432861328125,435957500
-36.209991455078125,435958125
-35.665054321289063,435958750
-37.296363830566406,435959375
-37.347686767578125,435960000
-36.557014465332031,435960625
-35.672821044921875,435961250
-37.024673461914063,435961875
-36.519340515136719,435962500
-35.828376770019531,435963125
-35.310951232910156,435963750
-37.603729248046875,435964375
-37.573226928710938,435965000
-34.256141662597656,435965625
-35.16717529296875,435966250
-38.670318603515625,435966875
-36.125198364257813,435967500
-35.944953918457031,435968125
-35.685295104980469,435968750
-35.099960327148438,435969375
-35.440116882324219,435970000
-34.951225280761719,435970625
-35.896926879882812,435971250
-33.7541389465332,435971875
-34.58831787109375,435972500
-35.999458312988281,435973125
-35.71490478515625,435973750
-34.760749816894531,435974375
-34.360969543457031,435975000
-31.981029510498047,435975625
-30.954898834228516,435976250
-32.41400146484375,435976875
-32.782485961914063,435977500
-32.657943725585938,435978125
-32.559200286865234,435978750
-33.75762939453125,435979375
-31.806167602539063,435980000
-32.000293731689453,435980625
-34.219596862792969,435981250
-31.864128112792969,435981875
-31.562042236328125,435982500
-32.647727966308594,435983125
-34.585067749023438,435983750
-33.666187286376953,435984375
-32.6297607421875,435985000
-32.336391448974609,435985625
-30.490680694580078,435986250
-30.906883239746094,435986875
-35.135238647460938,435987500
-30.949176788330078,435988125
-30.381893157958984,435988750
-32.4278450012207,435989375
-31.765403747558594,435990000
-33.16815185546875,435990625
-31.922927856445313,435991250
-31.144187927246094,435991875
-34.293914794921875,435992500
-32.413406372070313,435993125
-33.0679931640625,435993750
-34.458000183105469,435994375
-32.297992706298828,435995000
-31.240447998046875,435995625
-30.289154052734375,435996250
-30.980754852294922,435996875
-32.763160705566406,435997500
-32.1422119140625,435998125
-32.279315948486328,435998750
-29.812553405761719,435999375
-28.984230041503906,436000000
-31.945991516113281,436000625
-31.525417327880859,436001250
-32.487159729003906,436001875
-33.174201965332031,436002500
-31.94256591796875,436003125
-31.562614440917969,436003750
-30.567398071289063,436004375
-31.512798309326172,436005000
-32.07818603515625,436005625
-31.290847778320313,436006250
-29.31158447265625,436006875
-29.934257507324219,436007500
-30.672687530517578,436008125
-31.962570190429688,436008750
-30.839885711669922,436009375
-29.235340118408203,436010000
-28.542575836181641,436010625
-31.767494201660156,436011250
-32.846828460693359,436011875
-32.313301086425781,436012500
-29.79150390625,436013125
-30.986907958984375,436013750
-30.040683746337891,436014375
-29.632495880126953,436015000
-31.036544799804688,436015625
-31.035160064697266,436016250
-30.347057342529297,436016875
-30.587139129638672,436017500
-30.997318267822266,436018125
-30.712715148925781,436018750
-29.224338531494141,436019375
-29.502407073974609,436020000
-28.665283203125,436020625
-28.764694213867188,436021250
-27.139377593994141,436021875
-27.540779113769531,436022500
-27.7724609375,436023125
-27.042457580566406,436023750
-27.798683166503906,436024375
-29.609382629394531,436025000
-31.452556610107422,436025625
-29.366508483886719,436026250
-29.322948455810547,436026875
-28.373329162597656,436027500
-30.3153076171875,436028125
-29.635902404785156,436028750
-30.02423095703125,436029375
-29.333908081054688,436030000
-29.656715393066406,436030625
-28.899620056152344,436031250
-28.269115447998047,436031875
-28.832023620605469,436032500
-27.307746887207031,436033125
-30.375255584716797,436033750
-28.720123291015625,436034375
-30.254829406738281,436035000
-28.054180145263672,436035625
-28.531639099121094,436036250
-29.461166381835938,436036875
-27.528076171875,436037500
-27.653964996337891,436038125
-27.608009338378906,436038750
-26.876289367675781,436039375
-28.72357177734375,436040000
-27.367530822753906,436040625
-26.006256103515625,436041250
-26.647422790527344,436041875
-27.385757446289063,436042500
-26.82867431640625,436043125
-26.879802703857422,436043750
-25.219886779785156,436044375
-25.844581604003906,436045000
-24.995082855224609,436045625
-25.907077789306641,436046250
-25.024372100830078,436046875
-25.559974670410156,436047500
-27.447238922119141,436048125
-27.213066101074219,436048750
-27.549114227294922,436049375
-28.271316528320313,436050000
-27.684940338134766,436050625
-26.086753845214844,436051250
-27.355991363525391,436051875
-26.153408050537109,436052500
-25.020217895507813,436053125
-25.837520599365234,436053750
-25.674407958984375,436054375
-26.660118103027344,436055000
-26.219593048095703,436055625
-26.054767608642578,436056250
-24.565853118896484,436056875
-25.317031860351563,436057500
-25.198001861572266,436058125
-26.337318420410156,436058750
-25.831108093261719,436059375
-24.855518341064453,436060000
-23.430599212646484,436060625
-22.673210144042969,436061250
-23.100337982177734,436061875
-25.957359313964844,436062500
-23.463333129882813,436063125
-24.114143371582031,436063750
-23.571949005126953,436064375
-21.55218505859375,436065000
-19.577373504638672,436065625
-19.048095703125,436066250
-21.48443603515625,436066875
-21.827129364013672,436067500
-23.250804901123047,436068125
-22.331611633300781,436068750
-22.264308929443359,436069375
-20.419319152832031,436070000
-19.071765899658203,436070625
-19.779758453369141,436071250
-20.840412139892578,436071875
-22.018360137939453,436072500
-20.230278015136719,436073125
-19.254295349121094,436073750
-18.407112121582031,436074375
-17.599624633789063,436075000
-18.470378875732422,436075625
-17.281791687011719,436076250
-16.917766571044922,436076875
-16.988235473632812,436077500
-16.071224212646484,436078125
-16.168190002441406,436078750
-15.607837677001953,436079375
-15.185886383056641,436080000
-15.491329193115234,436080625
-14.443206787109375,436081250
-14.049243927001953,436081875
-14.339256286621094,436082500
-13.542690277099609,436083125
-13.114059448242188,436083750
-12.71441650390625,436084375
-12.042049407958984,436085000
-12.347267150878906,436085625
-11.911220550537109,436086250
-10.644966125488281,436086875
-9.7675132751464844,436087500
-9.7421340942382812,436088125
-9.2510757446289062,436088750
-9.822509765625,436089375
-8.5908088684082031,436090000
-8.6312255859375,436090625
-7.5620803833007812,436091250
-6.4658355712890625,436091875
-6.232635498046875,436092500
-4.9227180480957031,436093125
-0.47420310974121094,436093750
1.4409103393554687,436094375
16.064992904663086,436095000
27.667892456054688,436095625
30.067485809326172,436096250
23.138591766357422,436096875
22.375965118408203,436097500
18.247386932373047,436098125
22.031986236572266,436098750
14.774074554443359,436099375
16.885087966918945,436100000
21.475395202636719,436100625
23.056684494018555,436101250
20.21656608581543,436101875
16.15019416809082,436102500
21.797140121459961,436103125
22.011600494384766,436103750
22.044055938720703,436104375
22.101222991943359,436105000
28.065975189208984,436105625
29.800233840942383,436106250
18.97271728515625,436106875
7.6036281585693359,436107500
-0.05290985107421875,436108125
-4.3851318359375,436108750
-6.3018455505371094,436109375
-8.8066368103027344,436110000
-9.316436767578125,436110625
-9.9906005859375,436111250
-9.82061767578125,436111875
-11.102882385253906,436112500
-11.371231079101563,436113125
-12.766433715820312,436113750
-13.515933990478516,436114375
-12.466617584228516,436115000
-12.507308959960938,436115625
-13.2427978515625,436116250
-13.262893676757812,436116875
-14.788089752197266,436117500
-13.891124725341797,436118125
-14.239295959472656,436118750
-14.444412231445313,436119375
-14.249958038330078,436120000
-15.900749206542969,436120625
-15.013103485107422,436121250
-15.48052978515625,436121875
-15.886974334716797,436122500
-15.615268707275391,436123125
-15.782371520996094,436123750
-16.837203979492188,436124375
-16.339187622070312,436125000
-16.080078125,436125625
-16.137409210205078,436126250
-15.484580993652344,436126875
-17.262741088867188,436127500
-16.431739807128906,436128125
-15.951622009277344,436128750
-16.595935821533203,436129375
-16.879646301269531,436130000
-17.33734130859375,436130625
-17.550453186035156,436131250
-17.344657897949219,436131875
-16.741592407226562,436132500
-17.424922943115234,436133125
-16.717727661132812,436133750
-18.147602081298828,436134375
-19.638412475585938,436135000
-19.938350677490234,436135625
-19.434970855712891,436136250
-17.948936462402344,436136875
-17.397480010986328,436137500
-17.250526428222656,436138125
-18.668651580810547,436138750
-17.555084228515625,436139375
-18.338020324707031,436140000
-20.538768768310547,436140625
-18.724655151367188,436141250
-18.13763427734375,436141875
-17.689853668212891,436142500
-19.678413391113281,436143125
-19.214725494384766,436143750
-19.768516540527344,436144375
-18.566726684570313,436145000
-18.440879821777344,436145625
-19.006988525390625,436146250
-18.458690643310547,436146875
-18.784671783447266,436147500
-19.721717834472656,436148125
-20.230655670166016,436148750
-17.571990966796875,436149375
-18.141407012939453,436150000
-20.4500732421875,436150625
-18.956703186035156,436151250
-18.783397674560547,436151875
-20.095321655273438,436152500
-20.281478881835938,436153125
-20.334056854248047,436153750
-21.242805480957031,436154375
-20.668903350830078,436155000
-18.947662353515625,436155625
-19.675251007080078,436156250
-20.973930358886719,436156875
-20.288414001464844,436157500
-20.224349975585938,436158125
-22.45562744140625,436158750
-20.993267059326172,436159375
-19.845695495605469,436160000
-20.13592529296875,436160625
-19.427322387695313,436161250
-20.890457153320312,436161875
-20.311820983886719,436162500
-20.0084228515625,436163125
-19.998580932617188,436163750
-19.399978637695312,436164375
-20.780006408691406,436165000
-20.895885467529297,436165625
-22.049705505371094,436166250
-21.565185546875,436166875
-20.915496826171875,436167500
-20.911231994628906,436168125
-21.319114685058594,436168750
-21.25335693359375,436169375
-20.415672302246094,436170000
-20.577003479003906,436170625
-20.226631164550781,436171250
-20.955242156982422,436171875
-21.563129425048828,436172500
-21.545928955078125,436173125
-20.798267364501953,436173750
-21.412910461425781,436174375
-20.874027252197266,436175000
-21.634937286376953,436175625
-21.895732879638672,436176250
-21.540855407714844,436176875
-21.659580230712891,436177500
-21.077247619628906,436178125
-21.836753845214844,436178750
-21.442588806152344,436179375
-21.163177490234375,436180000
-22.213310241699219,436180625
-24.079925537109375,436181250
-21.296516418457031,436181875
-21.308177947998047,436182500
-23.263313293457031,436183125
-20.815322875976563,436183750
-21.000141143798828,436184375
-21.293617248535156,436185000
-22.534835815429688,436185625
-23.610420227050781,436186250
-23.221923828125,436186875
-22.94549560546875,436187500
-22.631755828857422,436188125
-23.184669494628906,436188750
-22.289474487304687,436189375
-22.562976837158203,436190000
-21.944984436035156,436190625
-23.319259643554688,436191250
-23.456607818603516,436191875
-22.404689788818359,436192500
-22.635673522949219,436193125
-22.373756408691406,436193750
-22.315410614013672,436194375
-22.256179809570313,436195000
-22.298568725585938,436195625
-23.293731689453125,436196250
-23.258190155029297,436196875
-22.584911346435547,436197500
-23.110160827636719,436198125
-24.57525634765625,436198750
-24.428131103515625,436199375
-24.333930969238281,436200000
-24.888057708740234,436200625
-25.012775421142578,436201250
-24.414566040039063,436201875
-23.989086151123047,436202500
-23.413673400878906,436203125
-23.646095275878906,436203750
-23.353927612304688,436204375
-23.110633850097656,436205000
-24.121238708496094,436205625
-24.742378234863281,436206250
-24.989742279052734,436206875
-24.675807952880859,436207500
-24.141532897949219,436208125
-24.293560028076172,436208750
-24.931869506835938,436209375
-25.272956848144531,436210000
-25.516277313232422,436210625
-25.546573638916016,436211250
-25.663352966308594,436211875
-25.140460968017578,436212500
-25.551643371582031,436213125
-25.9515380859375,436213750
-26.240119934082031,436214375
-26.3226318359375,436215000
-24.968719482421875,436215625
-25.702976226806641,436216250
-27.541240692138672,436216875
-27.094097137451172,436217500
-27.880760192871094,436218125
-25.824211120605469,436218750
-25.666015625,436219375
-29.063255310058594,436220000
-27.372406005859375,436220625
-27.197879791259766,436221250
-29.153221130371094,436221875
-28.558486938476563,436222500
-27.127719879150391,436223125
-27.398834228515625,436223750
-29.131320953369141,436224375
-28.082042694091797,436225000
-28.2171630859375,436225625
-31.283821105957031,436226250
-31.615821838378906,436226875
-32.1532096862793,436227500
-33.418064117431641,436228125
-29.761005401611328,436228750
-29.825569152832031,436229375
-29.017890930175781,436230000
-29.760536193847656,436230625
-30.073047637939453,436231250
-30.417396545410156,436231875
-32.376541137695312,436232500
-31.326438903808594,436233125
-31.656742095947266,436233750
-33.563163757324219,436234375
-33.936172485351562,436235000
-30.583160400390625,436235625
-31.442100524902344,436236250
-32.014457702636719,436236875
-32.105117797851562,436237500
-32.1473274230957,436238125
-32.230354309082031,436238750
-33.926010131835938,436239375
-33.772396087646484,436240000
-33.66583251953125,436240625
-35.1126708984375,436241250
-34.534233093261719,436241875
-35.196548461914062,436242500
-33.47991943359375,436243125
-34.610107421875,436243750
-33.958133697509766,436244375
-35.276611328125,436245000
-38.106376647949219,436245625
-37.696823120117188,436246250
-35.152130126953125,436246875
-35.805465698242187,436247500
-37.19061279296875,436248125
-36.313331604003906,436248750
-34.576942443847656,436249375
-35.008811950683594,436250000
-35.261871337890625,436250625
-37.135093688964844,436251250
-36.191421508789063,436251875
-35.806793212890625,436252500
-34.425483703613281,436253125
-34.38525390625,436253750
-35.985443115234375,436254375
-35.88641357421875,436255000
-34.972518920898438,436255625
-34.992622375488281,436256250
-34.598014831542969,436256875
-34.905616760253906,436257500
-33.009368896484375,436258125
-33.218490600585937,436258750
-34.830436706542969,436259375
-35.060523986816406,436260000
-34.141448974609375,436260625
-33.640830993652344,436261250
-32.5629997253418,436261875
-31.0977783203125,436262500
-30.979328155517578,436263125
-33.728786468505859,436263750
-33.750350952148437,436264375
-32.419925689697266,436265000
-34.282882690429687,436265625
-33.433837890625,436266250
-33.180221557617188,436266875
-32.555496215820312,436267500
-33.663330078125,436268125
-32.363517761230469,436268750
-32.825080871582031,436269375
-32.492294311523438,436270000
-32.946464538574219,436270625
-34.106391906738281,436271250
-33.927951812744141,436271875
-33.156806945800781,436272500
-32.692485809326172,436273125
-33.118701934814453,436273750
-33.504524230957031,436274375
-34.713508605957031,436275000
-31.815483093261719,436275625
-32.038822174072266,436276250
-31.649089813232422,436276875
-31.627494812011719,436277500
-32.128440856933594,436278125
-31.936965942382813,436278750
-32.163246154785156,436279375
-31.573101043701172,436280000
-32.509376525878906,436280625
-34.1602783203125,436281250
-33.211750030517578,436281875
-32.057052612304687,436282500
-32.047584533691406,436283125
-32.486076354980469,436283750
-31.866077423095703,436284375
-33.312839508056641,436285000
-33.531845092773438,436285625
-33.360137939453125,436286250
-32.263786315917969,436286875
-33.295608520507813,436287500
-34.955352783203125,436288125
-34.152023315429688,436288750
-32.632606506347656,436289375
-32.394771575927734,436290000
-33.048774719238281,436290625
-32.775859832763672,436291250
-34.030464172363281,436291875
-34.227508544921875,436292500
-34.533378601074219,436293125
-34.260246276855469,436293750
-34.279266357421875,436294375
-34.473098754882812,436295000
-33.011932373046875,436295625
-33.813968658447266,436296250
-33.980087280273437,436296875
-35.053321838378906,436297500
-34.740692138671875,436298125
-35.250656127929688,436298750
-35.62957763671875,436299375
-34.036170959472656,436300000
-35.642234802246094,436300625
-34.829391479492188,436301250
-34.883079528808594,436301875
-36.195945739746094,436302500
-37.815902709960938,436303125
-37.650711059570313,436303750
-36.758567810058594,436304375
-35.725639343261719,436305000
-35.495681762695313,436305625
-38.312294006347656,436306250
-37.248039245605469,436306875
-38.927543640136719,436307500
-39.329307556152344,436308125
-38.963150024414063,436308750
-39.439682006835937,436309375
-38.676689147949219,436310000
-38.2730712890625,436310625
-41.391006469726563,436311250
-39.867279052734375,436311875
-39.810234069824219,436312500
-42.36273193359375,436313125
-41.476539611816406,436313750
-41.043006896972656,436314375
-40.574607849121094,436315000
-43.117660522460938,436315625
-43.57965087890625,436316250
-42.521392822265625,436316875
-43.431968688964844,436317500
-46.671432495117188,436318125
-45.455474853515625,436318750
-42.657417297363281,436319375
-42.343238830566406,436320000
-45.440757751464844,436320625
-46.602203369140625,436321250
-44.193893432617187,436321875
-46.313880920410156,436322500
-45.899856567382813,436323125
-44.366180419921875,436323750
-44.176483154296875,436324375
-44.850936889648438,436325000
-44.000396728515625,436325625
-43.665550231933594,436326250
-44.738502502441406,436326875
-45.743797302246094,436327500
-45.015945434570313,436328125
-44.721839904785156,436328750
-45.314628601074219,436329375
-44.157791137695313,436330000
-45.153594970703125,436330625
-43.6016845703125,436331250
-43.918067932128906,436331875
-41.446449279785156,436332500
-42.646919250488281,436333125
-45.314010620117188,436333750
-43.893646240234375,436334375
-42.684303283691406,436335000
-42.975776672363281,436335625
-41.861297607421875,436336250
-42.907920837402344,436336875
-41.925201416015625,436337500
-41.313194274902344,436338125
-42.76031494140625,436338750
-39.857757568359375,436339375
-40.163841247558594,436340000
-41.977516174316406,436340625
-42.052757263183594,436341250
-39.137405395507813,436341875
-39.206283569335938,436342500
-39.385574340820312,436343125
-38.786598205566406,436343750
-40.093338012695312,436344375
-40.890495300292969,436345000
-41.519821166992188,436345625
-40.254173278808594,436346250
-40.974388122558594,436346875
-39.213554382324219,436347500
-38.360214233398438,436348125
-39.450088500976562,436348750
-40.057151794433594,436349375
-40.359146118164063,436350000

